state,report_for_period_ending,indicator_type,0-7,15-21,22-28,29-35,36-42,43-49,50-56,57-63,64-70,71-+,8-14,total,21days_or_fewer,nonmonetary_determination_time_lapse,md_fy_num,md_fy_str
VA,2019-03-31,inter-ucx,0,1,0,0,0,0,0,0,0,0,1,2,2,1,2018,2018-2019
VA,2019-03-31,inter-ui,40,234,83,19,7,2,1,1,1,5,36,429,310,0.722610722610723,2018,2018-2019
VA,2019-03-31,intra-total,648,3579,1012,346,131,52,26,12,7,51,414,6278,4641,0.739248168206435,2018,2018-2019
VA,2019-03-31,intra-ucfe,30,16,5,4,6,6,4,3,1,3,15,93,61,0.655913978494624,2018,2018-2019
VA,2019-03-31,intra-ucx,11,6,0,1,1,0,1,0,0,0,10,30,27,0.9,2018,2018-2019
VA,2019-03-31,intra-ui,607,3557,1007,341,124,46,21,9,6,48,389,6155,4553,0.739723801787165,2018,2018-2019
VA,2019-04-30,inter-total,49,244,43,23,4,2,0,0,1,3,86,455,379,0.832967032967033,2018,2018-2019
VA,2019-04-30,inter-ucfe,6,1,1,0,0,0,0,0,0,0,2,10,9,0.9,2018,2018-2019
VA,2019-04-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2018-2019
VA,2019-04-30,inter-ui,43,243,42,23,4,2,0,0,1,3,84,445,370,0.831460674157303,2018,2018-2019
VA,2019-04-30,intra-total,730,4050,501,200,101,23,24,22,5,30,773,6459,5553,0.859730608453321,2018,2018-2019
VA,2019-04-30,intra-ucfe,28,11,4,1,2,3,0,0,1,2,14,66,53,0.803030303030303,2018,2018-2019
VA,2019-04-30,intra-ucx,9,7,3,2,0,0,0,0,0,0,9,30,25,0.833333333333333,2018,2018-2019
VA,2019-04-30,intra-ui,693,4032,494,197,99,20,24,22,4,28,750,6363,5475,0.860443187175861,2018,2018-2019
VA,2019-05-31,inter-total,62,258,39,14,5,3,0,0,0,6,70,457,390,0.853391684901532,2018,2018-2019
VA,2019-05-31,inter-ucfe,3,1,0,1,0,0,0,0,0,0,3,8,7,0.875,2018,2018-2019
VA,2019-05-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2018-2019
VA,2019-05-31,inter-ui,59,257,39,13,5,3,0,0,0,6,67,449,383,0.853006681514477,2018,2018-2019
VA,2019-05-31,intra-total,715,4013,574,206,36,28,10,5,1,26,577,6191,5305,0.856889032466484,2018,2018-2019
VA,2019-05-31,intra-ucfe,29,13,2,1,0,1,0,0,0,1,11,58,53,0.913793103448276,2018,2018-2019
VA,2019-05-31,intra-ucx,10,10,3,5,0,0,0,0,0,0,7,35,27,0.771428571428571,2018,2018-2019
VA,2019-05-31,intra-ui,676,3990,569,200,36,27,10,5,1,25,559,6098,5225,0.85683830764185,2018,2018-2019
VA,2019-06-30,inter-total,47,267,39,8,12,1,3,0,1,2,55,435,369,0.848275862068966,2018,2018-2019
VA,2019-06-30,inter-ucfe,6,5,0,0,2,0,0,0,0,0,4,17,15,0.882352941176471,2018,2018-2019
VA,2019-06-30,inter-ucx,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2018,2018-2019
VA,2019-06-30,inter-ui,41,262,39,8,10,1,3,0,0,2,51,417,354,0.848920863309353,2018,2018-2019
VA,2019-06-30,intra-total,563,3594,528,192,95,38,16,8,1,50,382,5467,4539,0.830254252789464,2018,2018-2019
VA,2019-06-30,intra-ucfe,20,21,3,1,0,1,0,0,0,0,16,62,57,0.919354838709677,2018,2018-2019
VA,2019-06-30,intra-ucx,9,6,2,0,0,0,0,0,0,0,3,20,18,0.9,2018,2018-2019
VA,2019-06-30,intra-ui,534,3567,523,191,95,37,16,8,1,50,363,5385,4464,0.828969359331476,2018,2018-2019
VA,2019-07-31,inter-total,39,111,175,27,10,4,0,1,1,7,42,417,192,0.460431654676259,2019,2019-2020
VA,2019-07-31,inter-ucfe,5,2,0,0,0,0,0,0,0,0,4,11,11,1,2019,2019-2020
VA,2019-07-31,inter-ucx,0,0,1,0,0,0,0,0,0,1,0,2,0,0,2019,2019-2020
VA,2019-07-31,inter-ui,34,109,174,27,10,4,0,1,1,6,38,404,181,0.448019801980198,2019,2019-2020
VA,2019-07-31,intra-total,521,1554,2537,397,131,42,37,13,3,38,363,5636,2438,0.432576295244855,2019,2019-2020
VA,2019-07-31,intra-ucfe,18,5,4,2,0,0,0,0,0,0,12,41,35,0.853658536585366,2019,2019-2020
VA,2019-07-31,intra-ucx,6,5,5,2,2,1,0,0,0,0,2,23,13,0.565217391304348,2019,2019-2020
VA,2019-07-31,intra-ui,497,1544,2528,393,129,41,37,13,3,38,349,5572,2390,0.428930366116296,2019,2019-2020
VA,2019-08-31,inter-total,33,93,273,33,16,2,3,2,2,3,43,503,169,0.335984095427435,2019,2019-2020
VA,2019-08-31,inter-ucfe,2,12,4,0,1,0,0,0,0,0,7,26,21,0.807692307692308,2019,2019-2020
VA,2019-08-31,inter-ucx,0,1,1,0,0,0,0,1,0,0,1,4,2,0.5,2019,2019-2020
VA,2019-08-31,inter-ui,31,80,268,33,15,2,3,1,2,3,35,473,146,0.308668076109937,2019,2019-2020
VA,2019-08-31,intra-total,573,693,3556,507,173,66,43,17,4,32,375,6039,1641,0.271733730750124,2019,2019-2020
VA,2019-08-31,intra-ucfe,12,21,9,1,0,0,0,0,0,0,14,57,47,0.824561403508772,2019,2019-2020
VA,2019-08-31,intra-ucx,5,5,6,0,3,0,1,0,0,0,6,26,16,0.615384615384615,2019,2019-2020
VA,2019-08-31,intra-ui,556,667,3541,506,170,66,42,17,4,32,355,5956,1578,0.264942914707858,2019,2019-2020
VA,2019-09-30,inter-total,34,44,253,50,14,4,3,0,0,2,37,441,115,0.260770975056689,2019,2019-2020
VA,2019-09-30,inter-ucfe,1,8,4,0,0,0,0,0,0,0,1,14,10,0.714285714285714,2019,2019-2020
VA,2019-09-30,inter-ucx,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2019,2019-2020
VA,2019-09-30,inter-ui,32,36,249,50,14,4,3,0,0,2,36,426,104,0.244131455399061,2019,2019-2020
VA,2019-09-30,intra-total,436,289,3659,735,209,76,37,16,14,31,330,5832,1055,0.180898491083676,2019,2019-2020
VA,2019-09-30,intra-ucfe,7,10,12,6,0,0,0,0,1,0,9,45,26,0.577777777777778,2019,2019-2020
VA,2019-09-30,intra-ucx,7,6,2,1,0,0,0,0,0,0,9,25,22,0.88,2019,2019-2020
VA,2019-09-30,intra-ui,422,273,3645,728,209,76,37,16,13,31,312,5762,1007,0.174765706351961,2019,2019-2020
VA,2019-10-31,inter-total,40,121,221,24,13,5,4,2,1,2,44,477,205,0.429769392033543,2019,2019-2020
VA,2019-10-31,inter-ucfe,2,5,6,0,1,0,1,0,0,1,3,19,10,0.526315789473684,2019,2019-2020
VA,2019-10-31,inter-ucx,1,1,0,0,1,0,0,0,0,0,1,4,3,0.75,2019,2019-2020
VA,2019-10-31,inter-ui,37,115,215,24,11,5,3,2,1,1,40,454,192,0.422907488986784,2019,2019-2020
VA,2019-10-31,intra-total,517,1820,2991,438,170,73,42,24,12,56,376,6519,2713,0.41616812394539,2019,2019-2020
VA,2019-10-31,intra-ucfe,16,15,10,0,1,0,0,0,0,3,17,62,48,0.774193548387097,2019,2019-2020
VA,2019-10-31,intra-ucx,9,3,7,3,1,0,0,1,0,0,7,31,19,0.612903225806452,2019,2019-2020
VA,2019-10-31,intra-ui,492,1802,2974,435,168,73,42,23,12,53,352,6426,2646,0.411764705882353,2019,2019-2020
VA,2019-11-30,inter-total,29,247,54,18,10,8,4,1,0,2,32,405,308,0.760493827160494,2019,2019-2020
VA,2019-11-30,inter-ucfe,2,1,1,0,0,0,0,0,0,0,4,8,7,0.875,2019,2019-2020
VA,2019-11-30,inter-ucx,1,1,0,0,0,0,0,0,0,0,0,2,2,1,2019,2019-2020
VA,2019-11-30,inter-ui,26,245,53,18,10,8,4,1,0,2,28,395,299,0.756962025316456,2019,2019-2020
VA,2019-11-30,intra-total,516,3340,881,249,105,46,34,6,12,25,470,5684,4326,0.761083743842365,2019,2019-2020
VA,2019-11-30,intra-ucfe,14,9,6,7,1,0,2,0,0,0,16,55,39,0.709090909090909,2019,2019-2020
VA,2019-11-30,intra-ucx,7,6,3,3,1,0,1,0,0,1,7,29,20,0.689655172413793,2019,2019-2020
VA,2019-11-30,intra-ui,495,3325,872,239,103,46,31,6,12,24,447,5600,4267,0.761964285714286,2019,2019-2020
VA,2019-12-31,inter-total,34,275,59,22,8,6,3,0,1,3,47,458,356,0.777292576419214,2019,2019-2020
VA,2019-12-31,inter-ucfe,3,6,1,1,0,0,0,0,0,0,2,13,11,0.846153846153846,2019,2019-2020
VA,2019-12-31,inter-ucx,2,0,0,0,0,0,0,0,0,0,0,2,2,1,2019,2019-2020
VA,2019-12-31,inter-ui,29,269,58,21,8,6,3,0,1,3,45,443,343,0.774266365688488,2019,2019-2020
VA,2019-12-31,intra-total,489,3695,709,258,137,63,35,18,5,49,488,5946,4672,0.785738311469896,2019,2019-2020
VA,2019-12-31,intra-ucfe,18,15,3,2,2,0,2,0,0,0,18,60,51,0.85,2019,2019-2020
VA,2019-12-31,intra-ucx,9,7,4,2,0,0,1,0,0,1,2,26,18,0.692307692307692,2019,2019-2020
VA,2019-12-31,intra-ui,462,3673,702,254,135,63,32,18,5,48,468,5860,4603,0.785494880546075,2019,2019-2020
VA,2020-01-31,inter-total,31,180,55,26,15,3,5,2,0,4,73,394,284,0.720812182741117,2019,2019-2020
VA,2020-01-31,inter-ucfe,4,3,1,0,1,0,0,0,0,0,4,13,11,0.846153846153846,2019,2019-2020
VA,2020-01-31,inter-ucx,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2019,2019-2020
VA,2020-01-31,inter-ui,27,176,54,26,14,3,5,2,0,4,69,380,272,0.715789473684211,2019,2019-2020
VA,2020-01-31,intra-total,436,2876,660,279,142,74,42,14,21,105,1131,5780,4443,0.768685121107266,2019,2019-2020
VA,2020-01-31,intra-ucfe,12,8,4,4,1,0,1,0,0,0,8,38,28,0.736842105263158,2019,2019-2020
VA,2020-01-31,intra-ucx,3,4,2,2,1,1,0,1,0,0,1,15,8,0.533333333333333,2019,2019-2020
VA,2020-01-31,intra-ui,421,2864,654,273,140,73,41,13,21,105,1122,5727,4407,0.769512833944474,2019,2019-2020
VA,2020-02-29,inter-total,25,157,49,23,3,6,1,3,0,2,46,315,228,0.723809523809524,2019,2019-2020
VA,2020-02-29,inter-ucfe,4,0,1,0,0,0,0,0,0,0,0,5,4,0.8,2019,2019-2020
VA,2020-02-29,inter-ucx,2,0,0,1,0,0,0,0,0,0,0,3,2,0.666666666666667,2019,2019-2020
VA,2020-02-29,inter-ui,19,157,48,22,3,6,1,3,0,2,46,307,222,0.723127035830619,2019,2019-2020
VA,2020-02-29,intra-total,399,2723,916,316,115,62,29,20,11,69,613,5273,3735,0.708325431443201,2019,2019-2020
VA,2020-02-29,intra-ucfe,17,2,4,1,1,0,0,1,0,3,8,37,27,0.72972972972973,2019,2019-2020
VA,2020-02-29,intra-ucx,2,4,3,2,2,1,0,0,0,0,4,18,10,0.555555555555556,2019,2019-2020
VA,2020-02-29,intra-ui,380,2717,909,313,112,61,29,19,11,66,601,5218,3698,0.708700651590648,2019,2019-2020
VA,2020-03-31,inter-total,35,247,45,21,5,7,3,2,1,3,49,418,331,0.791866028708134,2019,2019-2020
VA,2020-03-31,inter-ucfe,3,2,1,0,0,0,0,0,0,0,2,8,7,0.875,2019,2019-2020
VA,2020-03-31,inter-ucx,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2019,2019-2020
VA,2020-03-31,inter-ui,32,245,44,21,5,6,3,2,1,3,47,409,324,0.792176039119804,2019,2019-2020
VA,2020-03-31,intra-total,369,3943,802,305,149,76,34,21,11,50,477,6237,4789,0.767837101170434,2019,2019-2020
VA,2020-03-31,intra-ucfe,15,14,4,4,0,0,0,0,0,0,13,50,42,0.84,2019,2019-2020
VA,2020-03-31,intra-ucx,3,6,3,0,0,0,0,1,0,1,2,16,11,0.6875,2019,2019-2020
VA,2020-03-31,intra-ui,351,3923,795,301,149,76,34,20,11,49,462,6171,4736,0.76746070328958,2019,2019-2020
VA,2020-04-30,inter-total,7,17,48,51,6,4,1,2,0,5,6,147,30,0.204081632653061,2019,2019-2020
VA,2020-04-30,inter-ucfe,1,0,1,0,0,0,0,0,0,0,0,2,1,0.5,2019,2019-2020
VA,2020-04-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
VA,2020-04-30,inter-ui,6,17,47,51,6,4,1,2,0,5,6,145,29,0.2,2019,2019-2020
VA,2020-04-30,intra-total,197,618,1637,1120,233,48,29,22,12,88,118,4122,933,0.226346433770015,2019,2019-2020
VA,2020-04-30,intra-ucfe,5,3,4,0,2,0,0,0,0,1,4,19,12,0.631578947368421,2019,2019-2020
VA,2020-04-30,intra-ucx,0,1,1,1,1,0,0,0,0,0,0,4,1,0.25,2019,2019-2020
VA,2020-04-30,intra-ui,192,614,1632,1119,230,48,29,22,12,87,114,4099,920,0.224444986582093,2019,2019-2020
VA,2020-05-31,inter-total,9,1,1,9,26,34,27,16,11,8,6,148,16,0.108108108108108,2019,2019-2020
VA,2020-05-31,inter-ucfe,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2019,2019-2020
VA,2020-05-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
VA,2020-05-31,inter-ui,9,1,1,9,26,33,27,16,11,8,6,147,16,0.108843537414966,2019,2019-2020
VA,2020-05-31,intra-total,250,143,71,333,962,1089,913,449,164,57,204,4635,597,0.128802588996764,2019,2019-2020
VA,2020-05-31,intra-ucfe,4,4,3,3,3,5,0,0,1,1,1,25,9,0.36,2019,2019-2020
VA,2020-05-31,intra-ucx,0,0,0,1,2,0,1,0,0,2,0,6,0,0,2019,2019-2020
VA,2020-05-31,intra-ui,246,139,68,329,957,1084,912,449,163,54,203,4604,588,0.127715030408341,2019,2019-2020
VA,2020-06-30,inter-total,5,8,6,3,3,5,1,16,28,124,5,204,18,0.0882352941176471,2019,2019-2020
VA,2020-06-30,inter-ucfe,0,0,0,0,0,1,0,0,0,2,0,3,0,0,2019,2019-2020
VA,2020-06-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
VA,2020-06-30,inter-ui,5,8,6,3,3,4,1,16,28,122,5,201,18,0.0895522388059701,2019,2019-2020
VA,2020-06-30,intra-total,222,164,102,84,65,114,115,569,929,3664,246,6274,632,0.100733184571246,2019,2019-2020
VA,2020-06-30,intra-ucfe,2,1,0,2,3,4,1,2,4,12,4,35,7,0.2,2019,2019-2020
VA,2020-06-30,intra-ucx,0,0,0,1,2,0,2,0,0,4,0,9,0,0,2019,2019-2020
VA,2020-06-30,intra-ui,220,163,102,81,60,110,112,567,925,3648,242,6230,625,0.100321027287319,2019,2019-2020
VA,2020-07-31,inter-total,10,1,4,4,4,1,2,3,11,387,8,435,19,0.0436781609195402,2020,2020-2021
VA,2020-07-31,inter-ucfe,0,0,1,0,0,0,0,0,1,4,0,6,0,0,2020,2020-2021
VA,2020-07-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2020-2021
VA,2020-07-31,inter-ui,10,1,3,4,4,1,2,3,10,383,8,429,19,0.0442890442890443,2020,2020-2021
VA,2020-07-31,intra-total,287,209,116,93,82,80,86,266,455,11424,317,13415,813,0.0606038017144987,2020,2020-2021
VA,2020-07-31,intra-ucfe,3,1,1,1,3,1,1,1,2,17,3,34,7,0.205882352941176,2020,2020-2021
VA,2020-07-31,intra-ucx,0,1,0,0,0,0,0,0,0,6,0,7,1,0.142857142857143,2020,2020-2021
VA,2020-07-31,intra-ui,284,207,115,92,79,79,85,265,453,11401,314,13374,805,0.060191416180649,2020,2020-2021
VA,2020-08-31,inter-total,13,12,1,3,1,4,2,1,2,274,9,322,34,0.105590062111801,2020,2020-2021
VA,2020-08-31,inter-ucfe,1,1,0,0,0,0,0,0,0,2,0,4,2,0.5,2020,2020-2021
VA,2020-08-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2020-2021
VA,2020-08-31,inter-ui,12,11,1,3,1,4,2,1,2,272,9,318,32,0.10062893081761,2020,2020-2021
VA,2020-08-31,intra-total,333,247,168,100,77,60,55,54,103,9720,278,11195,858,0.0766413577489951,2020,2020-2021
VA,2020-08-31,intra-ucfe,4,4,0,0,2,1,0,0,0,13,4,28,12,0.428571428571429,2020,2020-2021
VA,2020-08-31,intra-ucx,0,0,0,0,0,1,0,0,0,6,1,8,1,0.125,2020,2020-2021
VA,2020-08-31,intra-ui,329,243,168,100,75,58,55,54,103,9701,273,11159,845,0.0757236311497446,2020,2020-2021
VA,2020-09-30,inter-total,9,8,5,2,2,2,1,0,1,319,10,359,27,0.0752089136490251,2020,2020-2021
VA,2020-09-30,inter-ucfe,1,1,0,0,0,0,0,0,0,1,2,5,4,0.8,2020,2020-2021
VA,2020-09-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2020-2021
VA,2020-09-30,inter-ui,8,7,5,2,2,2,1,0,1,318,8,354,23,0.0649717514124294,2020,2020-2021
VA,2020-09-30,intra-total,234,211,112,82,104,71,52,31,52,9341,218,10508,663,0.0630947849257708,2020,2020-2021
VA,2020-09-30,intra-ucfe,8,1,1,0,1,0,0,0,1,27,6,45,15,0.333333333333333,2020,2020-2021
VA,2020-09-30,intra-ucx,0,0,0,0,0,0,0,0,0,5,1,6,1,0.166666666666667,2020,2020-2021
VA,2020-09-30,intra-ui,226,210,111,82,103,71,52,31,51,9309,211,10457,647,0.0618724299512289,2020,2020-2021
VA,2020-10-31,inter-total,6,4,6,4,5,2,5,0,1,301,5,339,15,0.0442477876106195,2020,2020-2021
VA,2020-10-31,inter-ucfe,0,0,2,0,0,0,0,0,0,3,0,5,0,0,2020,2020-2021
VA,2020-10-31,inter-ucx,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2020,2020-2021
VA,2020-10-31,inter-ui,6,4,4,4,5,2,5,0,1,297,5,333,15,0.0450450450450451,2020,2020-2021
VA,2020-10-31,intra-total,155,140,84,60,77,68,83,58,43,8135,156,9059,451,0.0497847444530301,2020,2020-2021
VA,2020-10-31,intra-ucfe,2,1,1,0,0,1,1,1,1,27,2,37,5,0.135135135135135,2020,2020-2021
VA,2020-10-31,intra-ucx,0,0,0,0,0,0,0,0,0,4,0,4,0,0,2020,2020-2021
VA,2020-10-31,intra-ui,153,139,83,60,77,67,82,57,42,8104,154,9018,446,0.0494566422710135,2020,2020-2021
VA,2020-11-30,inter-total,4,4,1,0,1,0,3,0,1,321,2,337,10,0.029673590504451,2020,2020-2021
VA,2020-11-30,inter-ucfe,0,2,0,0,0,0,0,0,0,3,0,5,2,0.4,2020,2020-2021
VA,2020-11-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2020-2021
VA,2020-11-30,inter-ui,4,2,1,0,1,0,3,0,1,318,2,332,8,0.0240963855421687,2020,2020-2021
VA,2020-11-30,intra-total,121,119,63,49,34,46,49,59,53,8250,135,8978,375,0.0417687680997995,2020,2020-2021
VA,2020-11-30,intra-ucfe,1,0,2,0,1,0,0,0,0,19,1,24,2,0.0833333333333333,2020,2020-2021
VA,2020-11-30,intra-ucx,0,0,0,0,0,0,0,0,0,4,0,4,0,0,2020,2020-2021
VA,2020-11-30,intra-ui,120,119,61,49,33,46,49,59,53,8227,134,8950,373,0.0416759776536313,2020,2020-2021
VA,2020-12-31,inter-total,2,4,2,2,1,2,2,2,3,338,2,360,8,0.0222222222222222,2020,2020-2021
VA,2020-12-31,inter-ucfe,0,0,0,0,0,2,0,0,0,2,0,4,0,0,2020,2020-2021
VA,2020-12-31,inter-ucx,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2020,2020-2021
VA,2020-12-31,inter-ui,2,4,2,2,1,0,2,2,3,335,2,355,8,0.0225352112676056,2020,2020-2021
VA,2020-12-31,intra-total,129,106,100,92,70,53,56,62,69,9618,108,10463,343,0.0327821848418236,2020,2020-2021
VA,2020-12-31,intra-ucfe,1,1,1,2,1,0,1,3,1,33,0,44,2,0.0454545454545455,2020,2020-2021
VA,2020-12-31,intra-ucx,0,0,1,0,0,1,0,0,0,4,0,6,0,0,2020,2020-2021
VA,2020-12-31,intra-ui,128,105,98,90,69,52,55,59,68,9581,108,10413,341,0.0327475271295496,2020,2020-2021
VA,2021-01-31,inter-total,1,5,3,1,2,5,1,2,3,329,2,354,8,0.0225988700564972,2020,2020-2021
VA,2021-01-31,inter-ucfe,0,1,0,0,0,0,0,0,0,4,0,5,1,0.2,2020,2020-2021
VA,2021-01-31,inter-ucx,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2020,2020-2021
VA,2021-01-31,inter-ui,1,4,3,1,2,5,1,2,3,323,2,347,7,0.0201729106628242,2020,2020-2021
VA,2021-01-31,intra-total,104,96,70,40,45,38,58,43,25,8665,82,9266,282,0.0304338441614505,2020,2020-2021
VA,2021-01-31,intra-ucfe,0,0,0,2,0,0,0,0,0,32,0,34,0,0,2020,2020-2021
VA,2021-01-31,intra-ucx,0,0,0,0,0,0,0,1,0,12,0,13,0,0,2020,2020-2021
VA,2021-01-31,intra-ui,104,96,70,38,45,38,58,42,25,8621,82,9219,282,0.0305890009762447,2020,2020-2021
VA,2021-02-28,inter-total,7,7,1,4,1,1,1,0,1,513,2,538,16,0.0297397769516729,2020,2020-2021
VA,2021-02-28,inter-ucfe,0,0,0,1,0,0,0,0,0,24,0,25,0,0,2020,2020-2021
VA,2021-02-28,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2020-2021
VA,2021-02-28,inter-ui,7,7,1,3,1,1,1,0,1,489,2,513,16,0.0311890838206628,2020,2020-2021
VA,2021-02-28,intra-total,106,97,49,37,27,23,18,18,36,12790,92,13293,295,0.0221921311968705,2020,2020-2021
VA,2021-02-28,intra-ucfe,1,0,0,0,0,0,0,1,0,67,0,69,1,0.0144927536231884,2020,2020-2021
VA,2021-02-28,intra-ucx,0,1,0,0,0,0,0,1,0,11,0,13,1,0.0769230769230769,2020,2020-2021
VA,2021-02-28,intra-ui,105,96,49,37,27,23,18,16,36,12712,92,13211,293,0.0221784876239497,2020,2020-2021
VA,2021-03-31,inter-total,4,5,18,10,3,1,3,1,3,645,2,695,11,0.0158273381294964,2020,2020-2021
VA,2021-03-31,inter-ucfe,0,0,0,0,1,0,0,0,0,6,0,7,0,0,2020,2020-2021
VA,2021-03-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2020-2021
VA,2021-03-31,inter-ui,4,5,18,10,2,1,3,1,3,639,2,688,11,0.0159883720930233,2020,2020-2021
VA,2021-03-31,intra-total,119,81,123,86,46,44,52,78,102,13168,112,14011,312,0.0222682178288488,2020,2020-2021
VA,2021-03-31,intra-ucfe,1,0,0,0,0,0,0,1,2,36,1,41,2,0.0487804878048781,2020,2020-2021
VA,2021-03-31,intra-ucx,0,0,0,0,0,0,0,0,0,5,0,5,0,0,2020,2020-2021
VA,2021-03-31,intra-ui,118,81,123,86,46,44,52,77,100,13127,111,13965,310,0.0221983530254207,2020,2020-2021
VA,2021-04-30,inter-total,5,10,43,42,42,49,27,3,8,403,15,647,30,0.0463678516228748,2020,2020-2021
VA,2021-04-30,inter-ucfe,0,0,0,0,0,0,0,1,0,5,0,6,0,0,2020,2020-2021
VA,2021-04-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2020-2021
VA,2021-04-30,inter-ui,5,10,43,42,42,49,27,2,8,398,15,641,30,0.046801872074883,2020,2020-2021
VA,2021-04-30,intra-total,179,198,231,186,357,905,456,71,54,6093,224,8954,601,0.0671208398481126,2020,2020-2021
VA,2021-04-30,intra-ucfe,0,1,1,0,0,0,0,0,0,15,0,17,1,0.0588235294117647,2020,2020-2021
VA,2021-04-30,intra-ucx,0,0,0,1,0,0,0,0,0,6,0,7,0,0,2020,2020-2021
VA,2021-04-30,intra-ui,179,197,230,185,357,905,456,71,54,6072,224,8930,600,0.0671892497200448,2020,2020-2021
VA,2021-05-31,inter-total,5,9,32,75,81,26,109,229,124,1159,8,1857,22,0.0118470651588584,2020,2020-2021
VA,2021-05-31,inter-ucfe,0,0,0,1,1,2,0,0,1,15,0,20,0,0,2020,2020-2021
VA,2021-05-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2020-2021
VA,2021-05-31,inter-ui,5,9,32,74,80,24,109,229,123,1144,8,1837,22,0.0119760479041916,2020,2020-2021
VA,2021-05-31,intra-total,113,134,442,460,487,385,288,156,119,13020,137,15741,384,0.0243948923194206,2020,2020-2021
VA,2021-05-31,intra-ucfe,0,1,6,0,1,1,0,2,2,70,0,83,1,0.0120481927710843,2020,2020-2021
VA,2021-05-31,intra-ucx,0,0,0,0,0,0,0,0,0,9,0,9,0,0,2020,2020-2021
VA,2021-05-31,intra-ui,113,133,436,460,486,384,288,154,117,12941,137,15649,383,0.0244744073103713,2020,2020-2021
VA,2021-06-30,inter-total,9,8,8,14,27,202,141,127,146,1980,4,2666,21,0.00787696924231058,2020,2020-2021
VA,2021-06-30,inter-ucfe,0,0,0,1,0,1,2,0,1,19,0,24,0,0,2020,2020-2021
VA,2021-06-30,inter-ucx,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2020,2020-2021
VA,2021-06-30,inter-ui,9,8,8,13,27,201,139,127,145,1960,4,2641,21,0.00795153351003408,2020,2020-2021
VA,2021-06-30,intra-total,172,165,106,133,237,475,835,961,772,18888,146,22890,483,0.0211009174311927,2020,2020-2021
VA,2021-06-30,intra-ucfe,2,0,0,0,1,3,3,5,1,98,0,113,2,0.0176991150442478,2020,2020-2021
VA,2021-06-30,intra-ucx,0,1,1,0,2,1,0,0,2,54,0,61,1,0.0163934426229508,2020,2020-2021
VA,2021-06-30,intra-ui,170,164,105,133,234,471,832,956,769,18736,146,22716,480,0.0211304807184363,2020,2020-2021
VA,2021-07-31,inter-total,33,45,45,70,82,69,109,30,34,4218,19,4754,97,0.0204038704249053,2021,2021-2022
VA,2021-07-31,inter-ucfe,0,0,0,1,0,0,0,0,0,13,1,15,1,0.0666666666666667,2021,2021-2022
VA,2021-07-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2021-2022
VA,2021-07-31,inter-ui,33,45,45,69,82,69,109,30,34,4205,18,4739,96,0.0202574382781177,2021,2021-2022
VA,2021-07-31,intra-total,473,606,799,1087,1063,1113,1432,598,679,14881,330,23061,1409,0.0610988248558172,2021,2021-2022
VA,2021-07-31,intra-ucfe,1,0,0,5,3,3,4,2,2,76,0,96,1,0.0104166666666667,2021,2021-2022
VA,2021-07-31,intra-ucx,1,2,0,3,4,5,9,1,2,49,0,76,3,0.0394736842105263,2021,2021-2022
VA,2021-07-31,intra-ui,471,604,799,1079,1056,1105,1419,595,675,14756,330,22889,1405,0.0613831971689458,2021,2021-2022
VA,2021-08-31,inter-total,384,200,181,208,205,238,313,239,84,1063,233,3348,817,0.244026284348865,2021,2021-2022
VA,2021-08-31,inter-ucfe,6,1,1,2,4,2,2,6,1,2,2,29,9,0.310344827586207,2021,2021-2022
VA,2021-08-31,inter-ucx,0,0,1,0,2,0,1,0,0,2,1,7,1,0.142857142857143,2021,2021-2022
VA,2021-08-31,inter-ui,378,199,179,206,199,236,310,233,83,1059,230,3312,807,0.243659420289855,2021,2021-2022
VA,2021-08-31,intra-total,5036,2920,2860,2728,2634,3240,4296,3492,1105,11526,3836,43673,11792,0.270006640258283,2021,2021-2022
