state,report_for_period_ending,indicator_type,0-7,15-21,22-28,29-35,36-42,43-49,50-56,57-63,64-70,71-+,8-14,total,14days_or_fewer,21days_or_fewer,non_waiting_week,first_payment_promptness,md_fy_num,md_fy_str
PR,2021-10-31,intra-ucx,2,0,2,2,0,2,3,1,1,10,2,25,4,4,FALSE,0.16,2021,2021-2022
PR,2021-10-31,intra-ui,778,263,164,188,108,86,111,106,95,1793,292,3984,1070,1333,FALSE,0.334588353413655,2021,2021-2022
PR,2021-11-30,inter-total,3,0,0,0,0,0,0,0,0,4,0,7,3,3,FALSE,0.428571428571429,2021,2021-2022
PR,2021-11-30,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2021,2021-2022
PR,2021-11-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2021,2021-2022
PR,2021-11-30,inter-ui,3,0,0,0,0,0,0,0,0,4,0,7,3,3,FALSE,0.428571428571429,2021,2021-2022
PR,2021-11-30,intra-total,586,144,108,93,84,112,76,78,65,1422,164,2932,750,894,FALSE,0.304911323328786,2021,2021-2022
PR,2021-11-30,intra-ucfe,13,7,1,4,4,0,3,1,0,26,2,61,15,22,FALSE,0.360655737704918,2021,2021-2022
PR,2021-11-30,intra-ucx,0,1,2,1,1,1,1,1,0,9,0,17,0,1,FALSE,0.0588235294117647,2021,2021-2022
PR,2021-11-30,intra-ui,573,136,105,88,79,111,72,76,65,1387,162,2854,735,871,FALSE,0.305185704274702,2021,2021-2022
PR,2021-12-31,inter-total,5,1,0,0,0,0,1,0,0,6,0,13,5,6,FALSE,0.461538461538462,2021,2021-2022
PR,2021-12-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2021,2021-2022
PR,2021-12-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2021,2021-2022
PR,2021-12-31,inter-ui,5,1,0,0,0,0,1,0,0,6,0,13,5,6,FALSE,0.461538461538462,2021,2021-2022
PR,2021-12-31,intra-total,446,110,95,76,77,65,47,50,46,1127,181,2320,627,737,FALSE,0.317672413793103,2021,2021-2022
PR,2021-12-31,intra-ucfe,10,3,3,1,4,2,1,2,1,22,3,52,13,16,FALSE,0.307692307692308,2021,2021-2022
PR,2021-12-31,intra-ucx,3,0,2,0,0,1,0,0,1,8,0,15,3,3,FALSE,0.2,2021,2021-2022
PR,2021-12-31,intra-ui,433,107,90,75,73,62,46,48,44,1097,178,2253,611,718,FALSE,0.318686196182867,2021,2021-2022
PR,2022-01-31,inter-total,11,1,1,0,0,1,0,0,0,9,0,23,11,12,FALSE,0.521739130434783,2021,2021-2022
PR,2022-01-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2021,2021-2022
PR,2022-01-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2021,2021-2022
PR,2022-01-31,inter-ui,11,1,1,0,0,1,0,0,0,9,0,23,11,12,FALSE,0.521739130434783,2021,2021-2022
PR,2022-01-31,intra-total,1037,269,190,117,74,46,52,41,30,828,407,3091,1444,1713,FALSE,0.554189582659334,2021,2021-2022
PR,2022-01-31,intra-ucfe,5,0,1,2,2,0,1,0,2,10,2,25,7,7,FALSE,0.28,2021,2021-2022
PR,2022-01-31,intra-ucx,1,2,1,1,1,1,0,0,0,4,4,15,5,7,FALSE,0.466666666666667,2021,2021-2022
PR,2022-01-31,intra-ui,1031,267,188,114,71,45,51,41,28,814,401,3051,1432,1699,FALSE,0.556866601114389,2021,2021-2022
PR,2022-02-28,inter-total,22,1,0,3,0,0,0,0,0,9,0,35,22,23,FALSE,0.657142857142857,2021,2021-2022
PR,2022-02-28,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2021,2021-2022
PR,2022-02-28,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2021,2021-2022
PR,2022-02-28,inter-ui,22,1,0,3,0,0,0,0,0,9,0,35,22,23,FALSE,0.657142857142857,2021,2021-2022
PR,2022-02-28,intra-total,1009,193,182,182,160,92,77,46,31,752,361,3085,1370,1563,FALSE,0.506645056726094,2021,2021-2022
PR,2022-02-28,intra-ucfe,11,3,1,2,1,2,3,0,1,18,9,51,20,23,FALSE,0.450980392156863,2021,2021-2022
PR,2022-02-28,intra-ucx,2,0,1,0,0,0,0,0,1,3,2,9,4,4,FALSE,0.444444444444444,2021,2021-2022
PR,2022-02-28,intra-ui,996,190,180,180,159,90,74,46,29,731,350,3025,1346,1536,FALSE,0.507768595041322,2021,2021-2022
PR,2022-03-31,inter-total,0,0,0,0,0,0,1,0,0,5,1,7,1,1,FALSE,0.142857142857143,2021,2021-2022
PR,2022-03-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2021,2021-2022
PR,2022-03-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2021,2021-2022
PR,2022-03-31,inter-ui,0,0,0,0,0,0,1,0,0,5,1,7,1,1,FALSE,0.142857142857143,2021,2021-2022
PR,2022-03-31,intra-total,968,239,123,95,88,65,66,69,61,649,517,2940,1485,1724,FALSE,0.586394557823129,2021,2021-2022
PR,2022-03-31,intra-ucfe,12,7,2,2,4,1,0,0,3,15,4,50,16,23,FALSE,0.46,2021,2021-2022
PR,2022-03-31,intra-ucx,3,4,2,1,0,0,2,0,0,3,4,19,7,11,FALSE,0.578947368421053,2021,2021-2022
PR,2022-03-31,intra-ui,953,228,119,92,84,64,64,69,58,631,509,2871,1462,1690,FALSE,0.588645071403692,2021,2021-2022
PR,2022-04-30,inter-total,2,1,0,0,0,0,0,0,0,2,0,5,2,3,FALSE,0.6,2021,2021-2022
PR,2022-04-30,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2021,2021-2022
PR,2022-04-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2021,2021-2022
PR,2022-04-30,inter-ui,2,1,0,0,0,0,0,0,0,2,0,5,2,3,FALSE,0.6,2021,2021-2022
PR,2022-04-30,intra-total,955,153,104,50,47,31,16,20,18,435,673,2502,1628,1781,FALSE,0.711830535571543,2021,2021-2022
PR,2022-04-30,intra-ucfe,16,2,3,1,1,3,0,1,0,7,11,45,27,29,FALSE,0.644444444444445,2021,2021-2022
PR,2022-04-30,intra-ucx,9,3,0,1,1,0,1,1,0,5,5,26,14,17,FALSE,0.653846153846154,2021,2021-2022
PR,2022-04-30,intra-ui,930,148,101,48,45,28,15,18,18,423,657,2431,1587,1735,FALSE,0.713698066639243,2021,2021-2022
PR,2022-05-31,inter-total,1,0,2,1,0,0,0,0,0,0,3,7,4,4,FALSE,0.571428571428571,2021,2021-2022
PR,2022-05-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2021,2021-2022
PR,2022-05-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2021,2021-2022
PR,2022-05-31,inter-ui,1,0,2,1,0,0,0,0,0,0,3,7,4,4,FALSE,0.571428571428571,2021,2021-2022
PR,2022-05-31,intra-total,1503,275,100,74,50,26,24,16,14,403,753,3238,2256,2531,FALSE,0.7816553428042,2021,2021-2022
PR,2022-05-31,intra-ucfe,24,7,1,0,1,2,3,3,1,7,10,59,34,41,FALSE,0.694915254237288,2021,2021-2022
PR,2022-05-31,intra-ucx,5,4,2,1,0,0,1,0,0,1,3,17,8,12,FALSE,0.705882352941177,2021,2021-2022
PR,2022-05-31,intra-ui,1474,264,97,73,49,24,20,13,13,395,740,3162,2214,2478,FALSE,0.783681214421252,2021,2021-2022
PR,2022-06-30,inter-total,8,0,0,0,0,0,0,0,0,3,1,12,9,9,FALSE,0.75,2021,2021-2022
PR,2022-06-30,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2021,2021-2022
PR,2022-06-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2021,2021-2022
PR,2022-06-30,inter-ui,8,0,0,0,0,0,0,0,0,3,1,12,9,9,FALSE,0.75,2021,2021-2022
PR,2022-06-30,intra-total,3904,258,104,61,44,24,24,23,22,289,1248,6001,5152,5410,FALSE,0.901516413931011,2021,2021-2022
PR,2022-06-30,intra-ucfe,14,2,3,1,0,0,0,1,2,5,14,42,28,30,FALSE,0.714285714285714,2021,2021-2022
PR,2022-06-30,intra-ucx,7,0,0,0,0,1,0,1,0,0,2,11,9,9,FALSE,0.818181818181818,2021,2021-2022
PR,2022-06-30,intra-ui,3883,256,101,60,44,23,24,21,20,284,1232,5948,5115,5371,FALSE,0.902992602555481,2021,2021-2022
PR,2022-07-31,inter-total,1,0,0,0,0,0,0,0,1,1,2,5,3,3,FALSE,0.6,2022,2022-2023
PR,2022-07-31,inter-ucfe,0,0,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,0,2022,2022-2023
PR,2022-07-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
PR,2022-07-31,inter-ui,1,0,0,0,0,0,0,0,0,1,2,4,3,3,FALSE,0.75,2022,2022-2023
PR,2022-07-31,intra-total,3517,317,131,88,45,24,17,15,16,235,1575,5980,5092,5409,FALSE,0.904515050167224,2022,2022-2023
PR,2022-07-31,intra-ucfe,19,9,3,5,2,2,1,0,1,4,32,78,51,60,FALSE,0.769230769230769,2022,2022-2023
PR,2022-07-31,intra-ucx,12,3,1,0,0,0,1,0,1,1,2,21,14,17,FALSE,0.80952380952381,2022,2022-2023
PR,2022-07-31,intra-ui,3486,305,127,83,43,22,15,15,14,230,1541,5881,5027,5332,FALSE,0.906648529161707,2022,2022-2023
PR,2022-08-31,inter-total,3,0,0,1,0,1,0,1,0,1,4,11,7,7,FALSE,0.636363636363636,2022,2022-2023
PR,2022-08-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
PR,2022-08-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
PR,2022-08-31,inter-ui,3,0,0,1,0,1,0,1,0,1,4,11,7,7,FALSE,0.636363636363636,2022,2022-2023
PR,2022-08-31,intra-total,1976,324,202,134,100,66,29,31,30,269,1485,4646,3461,3785,FALSE,0.814679294016358,2022,2022-2023
PR,2022-08-31,intra-ucfe,31,6,1,4,2,4,0,0,1,1,21,71,52,58,FALSE,0.816901408450704,2022,2022-2023
PR,2022-08-31,intra-ucx,10,1,1,1,0,0,0,1,1,1,10,26,20,21,FALSE,0.807692307692308,2022,2022-2023
PR,2022-08-31,intra-ui,1935,317,200,129,98,62,29,30,28,267,1454,4549,3389,3706,FALSE,0.814684546054078,2022,2022-2023
PR,2022-09-30,inter-total,1,0,1,1,0,0,0,0,0,1,8,12,9,9,FALSE,0.75,2022,2022-2023
PR,2022-09-30,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
PR,2022-09-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
PR,2022-09-30,inter-ui,1,0,1,1,0,0,0,0,0,1,8,12,9,9,FALSE,0.75,2022,2022-2023
PR,2022-09-30,intra-total,1246,170,82,53,36,36,32,19,22,204,656,2556,1902,2072,FALSE,0.810641627543036,2022,2022-2023
PR,2022-09-30,intra-ucfe,11,1,2,1,1,1,0,0,0,1,7,25,18,19,FALSE,0.76,2022,2022-2023
PR,2022-09-30,intra-ucx,20,2,2,0,0,0,0,0,0,0,10,34,30,32,FALSE,0.941176470588235,2022,2022-2023
PR,2022-09-30,intra-ui,1215,167,78,52,35,35,32,19,22,203,639,2497,1854,2021,FALSE,0.809371245494594,2022,2022-2023
PR,2022-10-31,inter-total,5,1,3,1,1,0,0,0,0,1,3,15,8,9,FALSE,0.6,2022,2022-2023
PR,2022-10-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
PR,2022-10-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
PR,2022-10-31,inter-ui,5,1,3,1,1,0,0,0,0,1,3,15,8,9,FALSE,0.6,2022,2022-2023
PR,2022-10-31,intra-total,2766,579,364,168,64,50,30,16,18,231,1168,5454,3934,4513,FALSE,0.827466079941327,2022,2022-2023
PR,2022-10-31,intra-ucfe,7,1,1,3,0,0,0,0,0,2,1,15,8,9,FALSE,0.6,2022,2022-2023
PR,2022-10-31,intra-ucx,2,0,1,1,1,2,0,0,1,4,3,15,5,5,FALSE,0.333333333333333,2022,2022-2023
PR,2022-10-31,intra-ui,2757,578,362,164,63,48,30,16,17,225,1164,5424,3921,4499,FALSE,0.829461651917404,2022,2022-2023
PR,2022-11-30,inter-total,0,0,0,0,0,1,0,0,0,1,2,4,2,2,FALSE,0.5,2022,2022-2023
PR,2022-11-30,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
PR,2022-11-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
PR,2022-11-30,inter-ui,0,0,0,0,0,1,0,0,0,1,2,4,2,2,FALSE,0.5,2022,2022-2023
PR,2022-11-30,intra-total,1696,344,210,235,178,140,92,48,20,182,661,3806,2357,2701,FALSE,0.70966894377299,2022,2022-2023
PR,2022-11-30,intra-ucfe,3,1,2,0,1,0,1,0,0,1,1,10,4,5,FALSE,0.5,2022,2022-2023
PR,2022-11-30,intra-ucx,6,2,1,2,0,1,0,0,0,0,7,19,13,15,FALSE,0.789473684210526,2022,2022-2023
PR,2022-11-30,intra-ui,1687,341,207,233,177,139,91,48,20,181,653,3777,2340,2681,FALSE,0.709822610537464,2022,2022-2023
PR,2022-12-31,inter-total,1,0,0,0,0,0,0,0,0,0,1,2,2,2,FALSE,1,2022,2022-2023
PR,2022-12-31,inter-ucfe,1,0,0,0,0,0,0,0,0,0,0,1,1,1,FALSE,1,2022,2022-2023
PR,2022-12-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
PR,2022-12-31,inter-ui,0,0,0,0,0,0,0,0,0,0,1,1,1,1,FALSE,1,2022,2022-2023
PR,2022-12-31,intra-total,1143,190,140,245,97,101,82,93,105,642,533,3371,1676,1866,FALSE,0.553544942153664,2022,2022-2023
PR,2022-12-31,intra-ucfe,7,1,1,1,1,1,0,0,1,4,3,20,10,11,FALSE,0.55,2022,2022-2023
PR,2022-12-31,intra-ucx,6,1,0,1,1,1,0,0,0,2,3,15,9,10,FALSE,0.666666666666667,2022,2022-2023
PR,2022-12-31,intra-ui,1130,188,139,243,95,99,82,93,104,636,527,3336,1657,1845,FALSE,0.553057553956835,2022,2022-2023
PR,2023-01-31,inter-total,1,0,0,0,0,0,1,0,0,0,1,3,2,2,FALSE,0.666666666666667,2022,2022-2023
PR,2023-01-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
PR,2023-01-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
PR,2023-01-31,inter-ui,1,0,0,0,0,0,1,0,0,0,1,3,2,2,FALSE,0.666666666666667,2022,2022-2023
PR,2023-01-31,intra-total,1628,272,137,82,61,57,52,48,47,366,742,3492,2370,2642,FALSE,0.756586483390607,2022,2022-2023
PR,2023-01-31,intra-ucfe,10,2,0,1,1,0,2,0,0,0,5,21,15,17,FALSE,0.80952380952381,2022,2022-2023
PR,2023-01-31,intra-ucx,12,3,1,2,1,0,1,1,0,0,5,26,17,20,FALSE,0.769230769230769,2022,2022-2023
PR,2023-01-31,intra-ui,1606,267,136,79,59,57,49,47,47,366,732,3445,2338,2605,FALSE,0.756168359941945,2022,2022-2023
PR,2023-02-28,inter-total,3,0,1,0,1,0,0,0,0,2,1,8,4,4,FALSE,0.5,2022,2022-2023
PR,2023-02-28,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
PR,2023-02-28,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
PR,2023-02-28,inter-ui,3,0,1,0,1,0,0,0,0,2,1,8,4,4,FALSE,0.5,2022,2022-2023
PR,2023-02-28,intra-total,1370,204,143,107,74,56,41,25,21,245,665,2951,2035,2239,FALSE,0.758725855642155,2022,2022-2023
PR,2023-02-28,intra-ucfe,18,3,2,6,0,1,0,1,0,2,5,38,23,26,FALSE,0.68421052631579,2022,2022-2023
PR,2023-02-28,intra-ucx,14,5,1,1,1,3,0,1,0,2,11,39,25,30,FALSE,0.769230769230769,2022,2022-2023
PR,2023-02-28,intra-ui,1338,196,140,100,73,52,41,23,21,241,649,2874,1987,2183,FALSE,0.759568545581072,2022,2022-2023
PR,2023-03-31,inter-total,4,0,0,0,0,0,0,0,1,1,1,7,5,5,FALSE,0.714285714285714,2022,2022-2023
PR,2023-03-31,inter-ucfe,1,0,0,0,0,0,0,0,0,0,0,1,1,1,FALSE,1,2022,2022-2023
PR,2023-03-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
PR,2023-03-31,inter-ui,3,0,0,0,0,0,0,0,1,1,1,6,4,4,FALSE,0.666666666666667,2022,2022-2023
PR,2023-03-31,intra-total,1188,202,100,81,63,54,43,36,23,185,547,2522,1735,1937,FALSE,0.768041237113402,2022,2022-2023
PR,2023-03-31,intra-ucfe,6,3,0,2,2,0,3,0,0,1,0,17,6,9,FALSE,0.529411764705882,2022,2022-2023
PR,2023-03-31,intra-ucx,6,0,1,1,1,1,1,0,0,1,2,14,8,8,FALSE,0.571428571428571,2022,2022-2023
PR,2023-03-31,intra-ui,1176,199,99,78,60,53,39,36,23,183,545,2491,1721,1920,FALSE,0.770774789241269,2022,2022-2023
PR,2023-04-30,inter-total,3,0,2,0,0,1,0,0,0,2,1,9,4,4,FALSE,0.444444444444444,2022,2022-2023
PR,2023-04-30,inter-ucfe,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,0,2022,2022-2023
PR,2023-04-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
PR,2023-04-30,inter-ui,3,0,2,0,0,1,0,0,0,1,1,8,4,4,FALSE,0.5,2022,2022-2023
PR,2023-04-30,intra-total,1393,206,96,64,46,46,31,17,21,159,505,2584,1898,2104,FALSE,0.814241486068111,2022,2022-2023
PR,2023-04-30,intra-ucfe,29,1,3,1,0,2,0,1,0,2,9,48,38,39,FALSE,0.8125,2022,2022-2023
PR,2023-04-30,intra-ucx,13,3,0,1,2,1,1,1,0,2,2,26,15,18,FALSE,0.692307692307692,2022,2022-2023
PR,2023-04-30,intra-ui,1351,202,93,62,44,43,30,15,21,155,494,2510,1845,2047,FALSE,0.815537848605578,2022,2022-2023
PR,2023-05-31,inter-total,2,0,1,0,0,0,0,0,0,0,0,3,2,2,FALSE,0.666666666666667,2022,2022-2023
PR,2023-05-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
PR,2023-05-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
PR,2023-05-31,inter-ui,2,0,1,0,0,0,0,0,0,0,0,3,2,2,FALSE,0.666666666666667,2022,2022-2023
PR,2023-05-31,intra-total,1657,173,114,86,43,52,38,31,25,194,745,3158,2402,2575,FALSE,0.815389487017099,2022,2022-2023
PR,2023-05-31,intra-ucfe,23,1,2,1,0,2,1,0,0,0,3,33,26,27,FALSE,0.818181818181818,2022,2022-2023
PR,2023-05-31,intra-ucx,14,2,0,0,0,1,0,0,0,1,2,20,16,18,FALSE,0.9,2022,2022-2023
PR,2023-05-31,intra-ui,1620,170,112,85,43,49,37,31,25,193,740,3105,2360,2530,FALSE,0.814814814814815,2022,2022-2023
PR,2023-06-30,inter-total,1,2,0,0,0,0,0,0,0,1,0,4,1,3,FALSE,0.75,2022,2022-2023
PR,2023-06-30,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
PR,2023-06-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
PR,2023-06-30,inter-ui,1,2,0,0,0,0,0,0,0,1,0,4,1,3,FALSE,0.75,2022,2022-2023
PR,2023-06-30,intra-total,4670,230,94,66,40,28,22,27,23,168,1020,6388,5690,5920,FALSE,0.926737633061991,2022,2022-2023
PR,2023-06-30,intra-ucfe,26,2,0,2,0,1,0,0,0,2,3,36,29,31,FALSE,0.861111111111111,2022,2022-2023
PR,2023-06-30,intra-ucx,11,0,0,1,0,0,0,1,0,0,3,16,14,14,FALSE,0.875,2022,2022-2023
PR,2023-06-30,intra-ui,4633,228,94,63,40,27,22,26,23,166,1014,6336,5647,5875,FALSE,0.927241161616162,2022,2022-2023
PR,2023-07-31,inter-total,2,0,0,0,0,0,0,0,0,1,3,6,5,5,FALSE,0.833333333333333,2023,2023-2024
PR,2023-07-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
PR,2023-07-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
PR,2023-07-31,inter-ui,2,0,0,0,0,0,0,0,0,1,3,6,5,5,FALSE,0.833333333333333,2023,2023-2024
PR,2023-07-31,intra-total,4723,446,239,93,66,48,23,17,7,119,1527,7308,6250,6696,FALSE,0.916256157635468,2023,2023-2024
PR,2023-07-31,intra-ucfe,33,11,1,0,1,0,0,0,0,2,14,62,47,58,FALSE,0.935483870967742,2023,2023-2024
PR,2023-07-31,intra-ucx,3,3,0,0,0,0,0,0,0,0,6,12,9,12,FALSE,1,2023,2023-2024
PR,2023-07-31,intra-ui,4687,432,238,93,65,48,23,17,7,117,1507,7234,6194,6626,FALSE,0.915952446779099,2023,2023-2024
PR,2023-08-31,inter-total,4,3,2,1,1,0,0,0,0,2,4,17,8,11,FALSE,0.647058823529412,2023,2023-2024
PR,2023-08-31,inter-ucfe,0,1,1,0,0,0,0,0,0,0,1,3,1,2,FALSE,0.666666666666667,2023,2023-2024
PR,2023-08-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
PR,2023-08-31,inter-ui,4,2,1,1,1,0,0,0,0,2,3,14,7,9,FALSE,0.642857142857143,2023,2023-2024
PR,2023-08-31,intra-total,2334,501,301,204,142,118,77,49,37,225,1086,5074,3420,3921,FALSE,0.772763106030745,2023,2023-2024
PR,2023-08-31,intra-ucfe,18,11,6,7,3,4,1,0,0,4,18,72,36,47,FALSE,0.652777777777778,2023,2023-2024
PR,2023-08-31,intra-ucx,2,1,1,0,0,0,0,0,0,1,3,8,5,6,FALSE,0.75,2023,2023-2024
PR,2023-08-31,intra-ui,2314,489,294,197,139,114,76,49,37,220,1065,4994,3379,3868,FALSE,0.774529435322387,2023,2023-2024
PR,2023-09-30,inter-total,8,1,0,0,0,0,0,0,0,0,3,12,11,12,FALSE,1,2023,2023-2024
PR,2023-09-30,inter-ucfe,1,0,0,0,0,0,0,0,0,0,0,1,1,1,FALSE,1,2023,2023-2024
PR,2023-09-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
PR,2023-09-30,inter-ui,7,1,0,0,0,0,0,0,0,0,3,11,10,11,FALSE,1,2023,2023-2024
PR,2023-09-30,intra-total,1774,244,135,71,62,48,35,31,31,137,833,3401,2607,2851,FALSE,0.838282857982946,2023,2023-2024
PR,2023-09-30,intra-ucfe,14,5,1,2,3,0,1,0,0,1,6,33,20,25,FALSE,0.757575757575758,2023,2023-2024
PR,2023-09-30,intra-ucx,5,1,0,1,0,0,0,0,0,1,3,11,8,9,FALSE,0.818181818181818,2023,2023-2024
PR,2023-09-30,intra-ui,1755,238,134,68,59,48,34,31,31,135,824,3357,2579,2817,FALSE,0.839142091152815,2023,2023-2024
PR,2023-10-31,inter-total,1,0,0,0,0,0,0,0,0,2,0,3,1,1,FALSE,0.333333333333333,2023,2023-2024
PR,2023-10-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
PR,2023-10-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
PR,2023-10-31,inter-ui,1,0,0,0,0,0,0,0,0,2,0,3,1,1,FALSE,0.333333333333333,2023,2023-2024
PR,2023-10-31,intra-total,2184,250,105,69,65,31,36,20,25,157,988,3930,3172,3422,FALSE,0.870737913486005,2023,2023-2024
PR,2023-10-31,intra-ucfe,20,2,0,1,0,0,0,0,1,0,11,35,31,33,FALSE,0.942857142857143,2023,2023-2024
PR,2023-10-31,intra-ucx,5,0,0,0,0,0,0,0,0,0,5,10,10,10,FALSE,1,2023,2023-2024
PR,2023-10-31,intra-ui,2159,248,105,68,65,31,36,20,24,157,972,3885,3131,3379,FALSE,0.86975546975547,2023,2023-2024
PR,2023-11-30,inter-total,1,1,0,1,0,0,0,0,0,0,1,4,2,3,FALSE,0.75,2023,2023-2024
PR,2023-11-30,inter-ucfe,1,0,0,0,0,0,0,0,0,0,0,1,1,1,FALSE,1,2023,2023-2024
PR,2023-11-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
PR,2023-11-30,inter-ui,0,1,0,1,0,0,0,0,0,0,1,3,1,2,FALSE,0.666666666666667,2023,2023-2024
PR,2023-11-30,intra-total,1374,221,110,62,60,28,17,30,13,101,704,2720,2078,2299,FALSE,0.845220588235294,2023,2023-2024
PR,2023-11-30,intra-ucfe,8,4,0,1,0,1,0,0,1,1,6,22,14,18,FALSE,0.818181818181818,2023,2023-2024
PR,2023-11-30,intra-ucx,2,1,1,0,1,1,0,0,0,0,2,8,4,5,FALSE,0.625,2023,2023-2024
PR,2023-11-30,intra-ui,1364,216,109,61,59,26,17,30,12,100,696,2690,2060,2276,FALSE,0.846096654275093,2023,2023-2024
PR,2023-12-31,inter-total,6,1,0,0,0,0,0,0,0,0,1,8,7,8,FALSE,1,2023,2023-2024
PR,2023-12-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
PR,2023-12-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
PR,2023-12-31,inter-ui,6,1,0,0,0,0,0,0,0,0,1,8,7,8,FALSE,1,2023,2023-2024
PR,2023-12-31,intra-total,1209,234,112,73,52,23,33,15,11,150,569,2481,1778,2012,FALSE,0.810963321241435,2023,2023-2024
PR,2023-12-31,intra-ucfe,7,1,2,1,0,1,1,0,0,3,4,20,11,12,FALSE,0.6,2023,2023-2024
PR,2023-12-31,intra-ucx,2,0,1,0,0,0,0,1,0,1,4,9,6,6,FALSE,0.666666666666667,2023,2023-2024
PR,2023-12-31,intra-ui,1200,233,109,72,52,22,32,14,11,146,561,2452,1761,1994,FALSE,0.813213703099511,2023,2023-2024
PR,2024-01-31,inter-total,6,2,0,0,0,0,0,0,0,1,2,11,8,10,FALSE,0.909090909090909,2023,2023-2024
PR,2024-01-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
PR,2024-01-31,inter-ucx,0,1,0,0,0,0,0,0,0,0,0,1,0,1,FALSE,1,2023,2023-2024
